    DEG(1,7,6) = 0
    DEG(1,7,7) = 0
    DEG(1,7,8) = 0
    DEG(1,7,9) = 0
    DEG(1,7,10) = 0
    DEG(1,7,11) = 0
    DEG(1,7,12) = 0
  COEF(1,7) = (-0.7332516359280576, 0)
    DEG(1,8,1) = 0
    DEG(1,8,2) = 0
    DEG(1,8,3) = 1
    DEG(1,8,4) = 0
    DEG(1,8,5) = 1
    DEG(1,8,6) = 0
    DEG(1,8,7) = 0
    DEG(1,8,8) = 0
    DEG(1,8,9) = 0
    DEG(1,8,10) = 0
    DEG(1,8,11) = 0
    DEG(1,8,12) = 0
  COEF(1,8) = (1.1248224148893162, 0)
    DEG(1,9,1) = 0
    DEG(1,9,2) = 0
    DEG(1,9,3) = 0
    DEG(1,9,4) = 1
    DEG(1,9,5) = 1
    DEG(1,9,6) = 0
    DEG(1,9,7) = 0
    DEG(1,9,8) = 0
    DEG(1,9,9) = 0
    DEG(1,9,10) = 0
    DEG(1,9,11) = 0
    DEG(1,9,12) = 0
  COEF(1,9) = (1.0411753365020109, 0)
    DEG(1,10,1) = 0
    DEG(1,10,2) = 0
    DEG(1,10,3) = 0
    DEG(1,10,4) = 0
    DEG(1,10,5) = 2
    DEG(1,10,6) = 0
    DEG(1,10,7) = 0
    DEG(1,10,8) = 0
    DEG(1,10,9) = 0
    DEG(1,10,10) = 0
    DEG(1,10,11) = 0
    DEG(1,10,12) = 0
  COEF(1,10) = (0.3666258179640288, 0)
    DEG(1,11,1) = 1
    DEG(1,11,2) = 0
    DEG(1,11,3) = 0
    DEG(1,11,4) = 0
    DEG(1,11,5) = 0
    DEG(1,11,6) = 1
    DEG(1,11,7) = 0
    DEG(1,11,8) = 0
    DEG(1,11,9) = 0
    DEG(1,11,10) = 0
    DEG(1,11,11) = 0
    DEG(1,11,12) = 0
  COEF(1,11) = (1.2453933678493359, 0)
    DEG(1,12,1) = 0
    DEG(1,12,2) = 1
    DEG(1,12,3) = 0
    DEG(1,12,4) = 0
    DEG(1,12,5) = 0
    DEG(1,12,6) = 1
    DEG(1,12,7) = 0
    DEG(1,12,8) = 0
    DEG(1,12,9) = 0
    DEG(1,12,10) = 0
    DEG(1,12,11) = 0
    DEG(1,12,12) = 0
  COEF(1,12) = (1.1248224148893162, 0)
    DEG(1,13,1) = 0
    DEG(1,13,2) = 0
    DEG(1,13,3) = 1
    DEG(1,13,4) = 0
    DEG(1,13,5) = 0
    DEG(1,13,6) = 1
    DEG(1,13,7) = 0
    DEG(1,13,8) = 0
    DEG(1,13,9) = 0
    DEG(1,13,10) = 0
    DEG(1,13,11) = 0
    DEG(1,13,12) = 0
  COEF(1,13) = (-1.669029250297757, 0)
    DEG(1,14,1) = 0
    DEG(1,14,2) = 0
    DEG(1,14,3) = 0
    DEG(1,14,4) = 1
    DEG(1,14,5) = 0
    DEG(1,14,6) = 1
    DEG(1,14,7) = 0
    DEG(1,14,8) = 0
    DEG(1,14,9) = 0
    DEG(1,14,10) = 0
    DEG(1,14,11) = 0
    DEG(1,14,12) = 0
  COEF(1,14) = (-1.2453933678493359, 0)
    DEG(1,15,1) = 0
    DEG(1,15,2) = 0
    DEG(1,15,3) = 0
    DEG(1,15,4) = 0
    DEG(1,15,5) = 1
    DEG(1,15,6) = 1
    DEG(1,15,7) = 0
    DEG(1,15,8) = 0
    DEG(1,15,9) = 0
    DEG(1,15,10) = 0
    DEG(1,15,11) = 0
    DEG(1,15,12) = 0
  COEF(1,15) = (-1.1248224148893162, 0)
    DEG(1,16,1) = 0
    DEG(1,16,2) = 0
    DEG(1,16,3) = 0
    DEG(1,16,4) = 0
    DEG(1,16,5) = 0
    DEG(1,16,6) = 2
    DEG(1,16,7) = 0
    DEG(1,16,8) = 0
    DEG(1,16,9) = 0
    DEG(1,16,10) = 0
    DEG(1,16,11) = 0
    DEG(1,16,12) = 0
  COEF(1,16) = (0.8345146251488785, 0)
    DEG(1,17,1) = 0
    DEG(1,17,2) = 0
    DEG(1,17,3) = 0
    DEG(1,17,4) = 0
    DEG(1,17,5) = 0
    DEG(1,17,6) = 0
    DEG(1,17,7) = 1
    DEG(1,17,8) = 0
    DEG(1,17,9) = 0
    DEG(1,17,10) = 0
    DEG(1,17,11) = 0
    DEG(1,17,12) = 0
  COEF(1,17) = (-1.8885876008571807, 0)
    DEG(1,18,1) = 1
    DEG(1,18,2) = 0
    DEG(1,18,3) = 0
    DEG(1,18,4) = 1
    DEG(1,18,5) = 0
    DEG(1,18,6) = 0
    DEG(1,18,7) = 1
    DEG(1,18,8) = 0
    DEG(1,18,9) = 0
    DEG(1,18,10) = 0
    DEG(1,18,11) = 0
    DEG(1,18,12) = 0
  COEF(1,18) = (5.666773546108352, 0)
    DEG(1,19,1) = 0
    DEG(1,19,2) = 1
    DEG(1,19,3) = 0
    DEG(1,19,4) = 1
    DEG(1,19,5) = 0
    DEG(1,19,6) = 0
    DEG(1,19,7) = 1
    DEG(1,19,8) = 0
    DEG(1,19,9) = 0
    DEG(1,19,10) = 0
    DEG(1,19,11) = 0
    DEG(1,19,12) = 0
  COEF(1,19) = (0.5586796428407328, 0)
    DEG(1,20,1) = 0
    DEG(1,20,2) = 0
    DEG(1,20,3) = 1
    DEG(1,20,4) = 1
    DEG(1,20,5) = 0
    DEG(1,20,6) = 0
    DEG(1,20,7) = 1
    DEG(1,20,8) = 0
    DEG(1,20,9) = 0
    DEG(1,20,10) = 0
    DEG(1,20,11) = 0
    DEG(1,20,12) = 0
  COEF(1,20) = (-1.35397876921606, 0)
    DEG(1,21,1) = 0
    DEG(1,21,2) = 0
    DEG(1,21,3) = 0
    DEG(1,21,4) = 2
    DEG(1,21,5) = 0
    DEG(1,21,6) = 0
    DEG(1,21,7) = 1
    DEG(1,21,8) = 0
    DEG(1,21,9) = 0
    DEG(1,21,10) = 0
    DEG(1,21,11) = 0
    DEG(1,21,12) = 0
  COEF(1,21) = (-2.833386773054176, 0)
    DEG(1,22,1) = 1
    DEG(1,22,2) = 0
    DEG(1,22,3) = 0
    DEG(1,22,4) = 0
    DEG(1,22,5) = 1
    DEG(1,22,6) = 0
    DEG(1,22,7) = 1
    DEG(1,22,8) = 0
    DEG(1,22,9) = 0
    DEG(1,22,10) = 0
    DEG(1,22,11) = 0
    DEG(1,22,12) = 0
  COEF(1,22) = (0.5586796428407328, 0)
    DEG(1,23,1) = 0
    DEG(1,23,2) = 1
    DEG(1,23,3) = 0
    DEG(1,23,4) = 0
    DEG(1,23,5) = 1
    DEG(1,23,6) = 0
    DEG(1,23,7) = 1
    DEG(1,23,8) = 0
    DEG(1,23,9) = 0
    DEG(1,23,10) = 0
    DEG(1,23,11) = 0
    DEG(1,23,12) = 0
  COEF(1,23) = (-1.837843401712109, 0)
    DEG(1,24,1) = 0
    DEG(1,24,2) = 0
    DEG(1,24,3) = 1
    DEG(1,24,4) = 0
    DEG(1,24,5) = 1
    DEG(1,24,6) = 0
    DEG(1,24,7) = 1
    DEG(1,24,8) = 0
    DEG(1,24,9) = 0
    DEG(1,24,10) = 0
    DEG(1,24,11) = 0
    DEG(1,24,12) = 0
  COEF(1,24) = (1.2408324417831953, 0)
    DEG(1,25,1) = 0
    DEG(1,25,2) = 0
    DEG(1,25,3) = 0
    DEG(1,25,4) = 1
    DEG(1,25,5) = 1
    DEG(1,25,6) = 0
    DEG(1,25,7) = 1
    DEG(1,25,8) = 0
    DEG(1,25,9) = 0
    DEG(1,25,10) = 0
    DEG(1,25,11) = 0
    DEG(1,25,12) = 0
  COEF(1,25) = (-0.5586796428407328, 0)
    DEG(1,26,1) = 0
    DEG(1,26,2) = 0
    DEG(1,26,3) = 0
    DEG(1,26,4) = 0
    DEG(1,26,5) = 2
    DEG(1,26,6) = 0
    DEG(1,26,7) = 1
    DEG(1,26,8) = 0
    DEG(1,26,9) = 0
    DEG(1,26,10) = 0
    DEG(1,26,11) = 0
    DEG(1,26,12) = 0
  COEF(1,26) = (0.9189217008560545, 0)
    DEG(1,27,1) = 1
    DEG(1,27,2) = 0
    DEG(1,27,3) = 0
    DEG(1,27,4) = 0
    DEG(1,27,5) = 0
    DEG(1,27,6) = 1
    DEG(1,27,7) = 1
    DEG(1,27,8) = 0
    DEG(1,27,9) = 0
    DEG(1,27,10) = 0
    DEG(1,27,11) = 0
    DEG(1,27,12) = 0
  COEF(1,27) = (-1.35397876921606, 0)
    DEG(1,28,1) = 0
    DEG(1,28,2) = 1
    DEG(1,28,3) = 0
    DEG(1,28,4) = 0
    DEG(1,28,5) = 0
    DEG(1,28,6) = 1
    DEG(1,28,7) = 1
    DEG(1,28,8) = 0
    DEG(1,28,9) = 0
    DEG(1,28,10) = 0
    DEG(1,28,11) = 0
    DEG(1,28,12) = 0
  COEF(1,28) = (1.2408324417831953, 0)
    DEG(1,29,1) = 0
    DEG(1,29,2) = 0
    DEG(1,29,3) = 1
    DEG(1,29,4) = 0
    DEG(1,29,5) = 0
    DEG(1,29,6) = 1
    DEG(1,29,7) = 1
    DEG(1,29,8) = 0
    DEG(1,29,9) = 0
    DEG(1,29,10) = 0
    DEG(1,29,11) = 0
    DEG(1,29,12) = 0
  COEF(1,29) = (-0.05175494268188179, 0)
    DEG(1,30,1) = 0
    DEG(1,30,2) = 0
    DEG(1,30,3) = 0
    DEG(1,30,4) = 1
    DEG(1,30,5) = 0
    DEG(1,30,6) = 1
    DEG(1,30,7) = 1
    DEG(1,30,8) = 0
    DEG(1,30,9) = 0
    DEG(1,30,10) = 0
    DEG(1,30,11) = 0
    DEG(1,30,12) = 0
  COEF(1,30) = (1.35397876921606, 0)
    DEG(1,31,1) = 0
    DEG(1,31,2) = 0
    DEG(1,31,3) = 0
    DEG(1,31,4) = 0
    DEG(1,31,5) = 1
    DEG(1,31,6) = 1
    DEG(1,31,7) = 1
    DEG(1,31,8) = 0
    DEG(1,31,9) = 0
    DEG(1,31,10) = 0
    DEG(1,31,11) = 0
    DEG(1,31,12) = 0
  COEF(1,31) = (-1.2408324417831953, 0)
    DEG(1,32,1) = 0
    DEG(1,32,2) = 0
    DEG(1,32,3) = 0
    DEG(1,32,4) = 0
    DEG(1,32,5) = 0
    DEG(1,32,6) = 2
    DEG(1,32,7) = 1
    DEG(1,32,8) = 0
    DEG(1,32,9) = 0
    DEG(1,32,10) = 0
    DEG(1,32,11) = 0
    DEG(1,32,12) = 0
  COEF(1,32) = (0.025877471340940896, 0)
    DEG(1,33,1) = 1
    DEG(1,33,2) = 0
    DEG(1,33,3) = 0
    DEG(1,33,4) = 1
    DEG(1,33,5) = 0
    DEG(1,33,6) = 0
    DEG(1,33,7) = 2
    DEG(1,33,8) = 0
    DEG(1,33,9) = 0
    DEG(1,33,10) = 0
    DEG(1,33,11) = 0
    DEG(1,33,12) = 0
  COEF(1,33) = (0.5969729406783106, 0)
    DEG(1,34,1) = 0
    DEG(1,34,2) = 1
    DEG(1,34,3) = 0
    DEG(1,34,4) = 1
    DEG(1,34,5) = 0
    DEG(1,34,6) = 0
    DEG(1,34,7) = 2
    DEG(1,34,8) = 0
    DEG(1,34,9) = 0
    DEG(1,34,10) = 0
    DEG(1,34,11) = 0
    DEG(1,34,12) = 0
  COEF(1,34) = (1.8345865847447915, 0)
    DEG(1,35,1) = 0
    DEG(1,35,2) = 0
    DEG(1,35,3) = 1
    DEG(1,35,4) = 1
    DEG(1,35,5) = 0
    DEG(1,35,6) = 0
    DEG(1,35,7) = 2
    DEG(1,35,8) = 0
    DEG(1,35,9) = 0
    DEG(1,35,10) = 0
    DEG(1,35,11) = 0
    DEG(1,35,12) = 0
  COEF(1,35) = (0.06267691948487343, 0)
    DEG(1,36,1) = 0
    DEG(1,36,2) = 0
    DEG(1,36,3) = 0
    DEG(1,36,4) = 2
    DEG(1,36,5) = 0
    DEG(1,36,6) = 0
    DEG(1,36,7) = 2
    DEG(1,36,8) = 0
    DEG(1,36,9) = 0
    DEG(1,36,10) = 0
    DEG(1,36,11) = 0
    DEG(1,36,12) = 0
  COEF(1,36) = (-0.2984864703391553, 0)
    DEG(1,37,1) = 1
    DEG(1,37,2) = 0
    DEG(1,37,3) = 0
    DEG(1,37,4) = 0
    DEG(1,37,5) = 1
    DEG(1,37,6) = 0
    DEG(1,37,7) = 2
    DEG(1,37,8) = 0
    DEG(1,37,9) = 0
    DEG(1,37,10) = 0
    DEG(1,37,11) = 0
    DEG(1,37,12) = 0
  COEF(1,37) = (1.8345865847447915, 0)
    DEG(1,38,1) = 0
    DEG(1,38,2) = 1
    DEG(1,38,3) = 0
    DEG(1,38,4) = 0
    DEG(1,38,5) = 1
    DEG(1,38,6) = 0
    DEG(1,38,7) = 2
    DEG(1,38,8) = 0
    DEG(1,38,9) = 0
    DEG(1,38,10) = 0
    DEG(1,38,11) = 0
    DEG(1,38,12) = 0
  COEF(1,38) = (-0.6004702124994971, 0)
    DEG(1,39,1) = 0
    DEG(1,39,2) = 0
    DEG(1,39,3) = 1
    DEG(1,39,4) = 0
    DEG(1,39,5) = 1
    DEG(1,39,6) = 0
    DEG(1,39,7) = 2
    DEG(1,39,8) = 0
    DEG(1,39,9) = 0
    DEG(1,39,10) = 0
    DEG(1,39,11) = 0
    DEG(1,39,12) = 0
  COEF(1,39) = (0.05392641160173372, 0)
    DEG(1,40,1) = 0
    DEG(1,40,2) = 0
    DEG(1,40,3) = 0
    DEG(1,40,4) = 1
    DEG(1,40,5) = 1
    DEG(1,40,6) = 0
    DEG(1,40,7) = 2
    DEG(1,40,8) = 0
    DEG(1,40,9) = 0
    DEG(1,40,10) = 0
    DEG(1,40,11) = 0
    DEG(1,40,12) = 0
  COEF(1,40) = (-1.8345865847447915, 0)
    DEG(1,41,1) = 0
    DEG(1,41,2) = 0
    DEG(1,41,3) = 0
    DEG(1,41,4) = 0
    DEG(1,41,5) = 2
    DEG(1,41,6) = 0
    DEG(1,41,7) = 2
    DEG(1,41,8) = 0
    DEG(1,41,9) = 0
    DEG(1,41,10) = 0
    DEG(1,41,11) = 0
    DEG(1,41,12) = 0
  COEF(1,41) = (0.30023510624974853, 0)
    DEG(1,42,1) = 1
    DEG(1,42,2) = 0
    DEG(1,42,3) = 0
    DEG(1,42,4) = 0
    DEG(1,42,5) = 0
    DEG(1,42,6) = 1
    DEG(1,42,7) = 2
    DEG(1,42,8) = 0
    DEG(1,42,9) = 0
    DEG(1,42,10) = 0
    DEG(1,42,11) = 0
    DEG(1,42,12) = 0
  COEF(1,42) = (0.06267691948487343, 0)
    DEG(1,43,1) = 0
    DEG(1,43,2) = 1
    DEG(1,43,3) = 0
    DEG(1,43,4) = 0
    DEG(1,43,5) = 0
    DEG(1,43,6) = 1
    DEG(1,43,7) = 2
    DEG(1,43,8) = 0
    DEG(1,43,9) = 0
    DEG(1,43,10) = 0
    DEG(1,43,11) = 0
    DEG(1,43,12) = 0
  COEF(1,43) = (0.05392641160173372, 0)
    DEG(1,44,1) = 0
    DEG(1,44,2) = 0
    DEG(1,44,3) = 1
    DEG(1,44,4) = 0
    DEG(1,44,5) = 0
    DEG(1,44,6) = 1
    DEG(1,44,7) = 2
    DEG(1,44,8) = 0
    DEG(1,44,9) = 0
    DEG(1,44,10) = 0
    DEG(1,44,11) = 0
    DEG(1,44,12) = 0
  COEF(1,44) = (0.003497271821186414, 0)
    DEG(1,45,1) = 0
    DEG(1,45,2) = 0
    DEG(1,45,3) = 0
    DEG(1,45,4) = 1
    DEG(1,45,5) = 0
    DEG(1,45,6) = 1
    DEG(1,45,7) = 2
    DEG(1,45,8) = 0
    DEG(1,45,9) = 0
    DEG(1,45,10) = 0
    DEG(1,45,11) = 0
    DEG(1,45,12) = 0
  COEF(1,45) = (-0.06267691948487343, 0)
    DEG(1,46,1) = 0
    DEG(1,46,2) = 0
    DEG(1,46,3) = 0
    DEG(1,46,4) = 0
    DEG(1,46,5) = 1
    DEG(1,46,6) = 1
    DEG(1,46,7) = 2
    DEG(1,46,8) = 0
    DEG(1,46,9) = 0
    DEG(1,46,10) = 0
    DEG(1,46,11) = 0
    DEG(1,46,12) = 0
  COEF(1,46) = (-0.05392641160173372, 0)
    DEG(1,47,1) = 0
    DEG(1,47,2) = 0
    DEG(1,47,3) = 0
    DEG(1,47,4) = 0
    DEG(1,47,5) = 0
    DEG(1,47,6) = 2
    DEG(1,47,7) = 2
    DEG(1,47,8) = 0
    DEG(1,47,9) = 0
    DEG(1,47,10) = 0
    DEG(1,47,11) = 0
    DEG(1,47,12) = 0
  COEF(1,47) = (-0.001748635910593207, 0)
    DEG(1,48,1) = 0
    DEG(1,48,2) = 0
    DEG(1,48,3) = 0
    DEG(1,48,4) = 0
    DEG(1,48,5) = 0
    DEG(1,48,6) = 0
    DEG(1,48,7) = 0
    DEG(1,48,8) = 1
    DEG(1,48,9) = 0
    DEG(1,48,10) = 0
    DEG(1,48,11) = 0
    DEG(1,48,12) = 0
  COEF(1,48) = (2.5448825592348934, 0)
    DEG(1,49,1) = 1
    DEG(1,49,2) = 0
    DEG(1,49,3) = 0
    DEG(1,49,4) = 1
    DEG(1,49,5) = 0
    DEG(1,49,6) = 0
    DEG(1,49,7) = 0
    DEG(1,49,8) = 1
    DEG(1,49,9) = 0
    DEG(1,49,10) = 0
    DEG(1,49,11) = 0
    DEG(1,49,12) = 0
  COEF(1,49) = (-1.0280312816350292, 0)
    DEG(1,50,1) = 0
    DEG(1,50,2) = 1
    DEG(1,50,3) = 0
    DEG(1,50,4) = 1
    DEG(1,50,5) = 0
    DEG(1,50,6) = 0
    DEG(1,50,7) = 0
    DEG(1,50,8) = 1
    DEG(1,50,9) = 0
    DEG(1,50,10) = 0
    DEG(1,50,11) = 0
    DEG(1,50,12) = 0
  COEF(1,50) = (-2.2025826627448604, 0)
    DEG(1,51,1) = 0
    DEG(1,51,2) = 0
    DEG(1,51,3) = 1
    DEG(1,51,4) = 1
    DEG(1,51,5) = 0
    DEG(1,51,6) = 0
    DEG(1,51,7) = 0
    DEG(1,51,8) = 1
    DEG(1,51,9) = 0
    DEG(1,51,10) = 0
    DEG(1,51,11) = 0
    DEG(1,51,12) = 0
  COEF(1,51) = (3.834718995244529, 0)
    DEG(1,52,1) = 0
    DEG(1,52,2) = 0
    DEG(1,52,3) = 0
    DEG(1,52,4) = 2
    DEG(1,52,5) = 0
    DEG(1,52,6) = 0
    DEG(1,52,7) = 0
    DEG(1,52,8) = 1
    DEG(1,52,9) = 0
    DEG(1,52,10) = 0
    DEG(1,52,11) = 0
    DEG(1,52,12) = 0
  COEF(1,52) = (0.5140156408175146, 0)
    DEG(1,53,1) = 1
    DEG(1,53,2) = 0
    DEG(1,53,3) = 0
    DEG(1,53,4) = 0
    DEG(1,53,5) = 1
    DEG(1,53,6) = 0
    DEG(1,53,7) = 0
    DEG(1,53,8) = 1
    DEG(1,53,9) = 0
    DEG(1,53,10) = 0
    DEG(1,53,11) = 0
    DEG(1,53,12) = 0
  COEF(1,53) = (-2.2025826627448604, 0)
    DEG(1,54,1) = 0
    DEG(1,54,2) = 1
    DEG(1,54,3) = 0
    DEG(1,54,4) = 0
    DEG(1,54,5) = 1
    DEG(1,54,6) = 0
    DEG(1,54,7) = 0
    DEG(1,54,8) = 1
    DEG(1,54,9) = 0
    DEG(1,54,10) = 0
    DEG(1,54,11) = 0
    DEG(1,54,12) = 0
  COEF(1,54) = (-1.1367637388525034, 0)
    DEG(1,55,1) = 0
    DEG(1,55,2) = 0
    DEG(1,55,3) = 1
    DEG(1,55,4) = 0
    DEG(1,55,5) = 1
    DEG(1,55,6) = 0
    DEG(1,55,7) = 0
    DEG(1,55,8) = 1
    DEG(1,55,9) = 0
    DEG(1,55,10) = 0
    DEG(1,55,11) = 0
    DEG(1,55,12) = 0
  COEF(1,55) = (1.7545063055085686, 0)
    DEG(1,56,1) = 0
    DEG(1,56,2) = 0
    DEG(1,56,3) = 0
    DEG(1,56,4) = 1
    DEG(1,56,5) = 1
    DEG(1,56,6) = 0
    DEG(1,56,7) = 0
    DEG(1,56,8) = 1
    DEG(1,56,9) = 0
    DEG(1,56,10) = 0
    DEG(1,56,11) = 0
    DEG(1,56,12) = 0
  COEF(1,56) = (2.2025826627448604, 0)
    DEG(1,57,1) = 0
    DEG(1,57,2) = 0
    DEG(1,57,3) = 0
    DEG(1,57,4) = 0
    DEG(1,57,5) = 2
    DEG(1,57,6) = 0
    DEG(1,57,7) = 0
    DEG(1,57,8) = 1
    DEG(1,57,9) = 0
    DEG(1,57,10) = 0
    DEG(1,57,11) = 0
    DEG(1,57,12) = 0
  COEF(1,57) = (0.5683818694262517, 0)
    DEG(1,58,1) = 1
    DEG(1,58,2) = 0
    DEG(1,58,3) = 0
    DEG(1,58,4) = 0
    DEG(1,58,5) = 0
    DEG(1,58,6) = 1
    DEG(1,58,7) = 0
    DEG(1,58,8) = 1
    DEG(1,58,9) = 0
    DEG(1,58,10) = 0
    DEG(1,58,11) = 0
    DEG(1,58,12) = 0
  COEF(1,58) = (3.834718995244529, 0)
    DEG(1,59,1) = 0
    DEG(1,59,2) = 1
    DEG(1,59,3) = 0
    DEG(1,59,4) = 0
    DEG(1,59,5) = 0
    DEG(1,59,6) = 1
    DEG(1,59,7) = 0
    DEG(1,59,8) = 1
    DEG(1,59,9) = 0
    DEG(1,59,10) = 0
    DEG(1,59,11) = 0
    DEG(1,59,12) = 0
  COEF(1,59) = (1.7545063055085686, 0)
    DEG(1,60,1) = 0
    DEG(1,60,2) = 0
    DEG(1,60,3) = 1
    DEG(1,60,4) = 0
    DEG(1,60,5) = 0
    DEG(1,60,6) = 1
    DEG(1,60,7) = 0
    DEG(1,60,8) = 1
    DEG(1,60,9) = 0
    DEG(1,60,10) = 0
    DEG(1,60,11) = 0
    DEG(1,60,12) = 0
  COEF(1,60) = (-2.9249700979822544, 0)
    DEG(1,61,1) = 0
    DEG(1,61,2) = 0
    DEG(1,61,3) = 0
    DEG(1,61,4) = 1
    DEG(1,61,5) = 0
    DEG(1,61,6) = 1
    DEG(1,61,7) = 0
    DEG(1,61,8) = 1
    DEG(1,61,9) = 0
    DEG(1,61,10) = 0
    DEG(1,61,11) = 0
    DEG(1,61,12) = 0
  COEF(1,61) = (-3.834718995244529, 0)
    DEG(1,62,1) = 0
    DEG(1,62,2) = 0
    DEG(1,62,3) = 0
    DEG(1,62,4) = 0
    DEG(1,62,5) = 1
    DEG(1,62,6) = 1
    DEG(1,62,7) = 0
    DEG(1,62,8) = 1
    DEG(1,62,9) = 0
    DEG(1,62,10) = 0
    DEG(1,62,11) = 0
    DEG(1,62,12) = 0
  COEF(1,62) = (-1.7545063055085686, 0)
    DEG(1,63,1) = 0
    DEG(1,63,2) = 0
    DEG(1,63,3) = 0
    DEG(1,63,4) = 0
    DEG(1,63,5) = 0
    DEG(1,63,6) = 2
    DEG(1,63,7) = 0
    DEG(1,63,8) = 1
    DEG(1,63,9) = 0
    DEG(1,63,10) = 0
    DEG(1,63,11) = 0
    DEG(1,63,12) = 0
  COEF(1,63) = (1.4624850489911272, 0)
    DEG(1,64,1) = 1
    DEG(1,64,2) = 0
    DEG(1,64,3) = 0
    DEG(1,64,4) = 1
    DEG(1,64,5) = 0
    DEG(1,64,6) = 0
    DEG(1,64,7) = 1
    DEG(1,64,8) = 1
    DEG(1,64,9) = 0
    DEG(1,64,10) = 0
    DEG(1,64,11) = 0
    DEG(1,64,12) = 0
  COEF(1,64) = (2.0355212950563737, 0)
    DEG(1,65,1) = 0
    DEG(1,65,2) = 1
    DEG(1,65,3) = 0
    DEG(1,65,4) = 1
    DEG(1,65,5) = 0
    DEG(1,65,6) = 0
    DEG(1,65,7) = 1
    DEG(1,65,8) = 1
    DEG(1,65,9) = 0
    DEG(1,65,10) = 0
    DEG(1,65,11) = 0
    DEG(1,65,12) = 0
  COEF(1,65) = (-0.6098658452041644, 0)
    DEG(1,66,1) = 0
    DEG(1,66,2) = 0
    DEG(1,66,3) = 1
    DEG(1,66,4) = 1
    DEG(1,66,5) = 0
    DEG(1,66,6) = 0
    DEG(1,66,7) = 1
    DEG(1,66,8) = 1
    DEG(1,66,9) = 0
    DEG(1,66,10) = 0
    DEG(1,66,11) = 0
    DEG(1,66,12) = 0
  COEF(1,66) = (0.6708810133681483, 0)
    DEG(1,67,1) = 0
    DEG(1,67,2) = 0
    DEG(1,67,3) = 0
    DEG(1,67,4) = 2
    DEG(1,67,5) = 0
    DEG(1,67,6) = 0
    DEG(1,67,7) = 1
    DEG(1,67,8) = 1
    DEG(1,67,9) = 0
    DEG(1,67,10) = 0
    DEG(1,67,11) = 0
    DEG(1,67,12) = 0
  COEF(1,67) = (-1.0177606475281868, 0)
    DEG(1,68,1) = 1
    DEG(1,68,2) = 0
    DEG(1,68,3) = 0
    DEG(1,68,4) = 0
    DEG(1,68,5) = 1
    DEG(1,68,6) = 0
    DEG(1,68,7) = 1
    DEG(1,68,8) = 1
    DEG(1,68,9) = 0
    DEG(1,68,10) = 0
